slug	name	country	city	email	kind	reason	source	url
harbour-bar	Harbour Bar	India	Mumbai	spa.tajblr@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	concierge.tajblr@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	bt.fo@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	aparna.ajith@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajbekal@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reservations.bekal@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.bentota@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reservations.cphj@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	lakshay3@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	j.deepak@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.chiakutir@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	vinod.nair@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.clubhouse@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspaclubhouse.chennai@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	prem.k@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	ramendra.singh@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reservations.chennai@ihcltata.com	group	ihcltata group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.coralreef@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspataj.coralreef@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.maldives@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	tomar.abhishek@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajcorbett@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspa.corbett@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	vijaya.krishna@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	tdhcs1.hyd@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	radha.iyer@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.krishna@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajdubai@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jetren.salado@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.texmaldives@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspaexotica.maldives@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.fishermanscove@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	banquets.fishcove@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	siddharth.sundram@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sankar.esakkimuthu@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	paridhi.ranka@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	vinay.manohar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	taj.gandhinagar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajgandhinagar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	kumar.amrendra@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.greencove@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspavivanta.kovalam@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	leelabackwater@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	malabar.cochin@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.malabar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	mail@kumbalanghivillagetours.com	offsite	off-domain (kumbalanghivillagetours.com)	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	pratik.rout@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	aboli.talwar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	k.sunil2@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	yash.nigam@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	tccbanquets.agra@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	kumaran.rajendran@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.jltdubai@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.kumarakom@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.lakefront@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellness.lakefront@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	priti.thakur@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajmadikeri@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspa.coorg@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	fo.mk@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reservations.sawairanthambore@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellness.sawairanthambore@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	ms.frontoffice@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.nadesar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jivaspa.nadesar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	pg.fo@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajrishikesh@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.taalkutir@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	ttkdm@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.guraskutir@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajskyline@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.thetrees@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	concierge.thetrees@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tajtheog@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sandeep.makroo@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.theog@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sumanth.shetty@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	banquets.tirupati@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.tirupati@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscirclespa.wayanad@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.wayanad@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.twmchennai@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.twmmumbai@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	twmfb.bom@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	twmfo.bom@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	weddings@gateway-hotels.com	offsite	off-domain (gateway-hotels.com)	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	vinayak.kumar@ihcltata.com	group	ihcltata group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	hitesh.ameta@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	rana.virender@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.lalitbagh@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	leadgen@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reservation.dalview@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	frontoffice.sawaimadhopur@seleqtionshotels.com	offsite	off-domain (seleqtionshotels.com)	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	jwellnesscircle.puri@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	saloni.chopra@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	reception.puri@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	biswas.jayanta@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	gaurav.c@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	salini.ghoshal@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	rahularun.kotekar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	dm.palacelucknow@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.alibaug@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	gupta.divya@ihcltata.com	group	ihcltata group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	booktaj.surajkund@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	ankush.sen@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.pushkar@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.deviratn@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sriesthi.gupta@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	sales.frankfurt@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
harbour-bar	Harbour Bar	India	Mumbai	concierge.frankfurt@tajhotels.com	group	tajhotels group or hotel inbox	page-text	https://www.tajhotels.com/contact-us
library-bar	The Library Bar	India	Bengaluru	reservations@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/the-leela-palace-bengaluru/restaurants/the-library-bar
library-bar	The Library Bar	India	Bengaluru	privacy@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/privacy-policy
library-bar	The Library Bar	India	Bengaluru	reservations.tlcg@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	cs@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.gujarat@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.bangalore@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.tlpc@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.hyderabad@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	iso.france@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	joann@hiddendoorwaystravel.com	offsite	off-domain (hiddendoorwaystravel.com)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	kallie@van-isacker.com	offsite	off-domain (van-isacker.com)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	ttc1@thetravelcollection.me	offsite	off-domain (thetravelcollection.me)	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	reservations.mmcc@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	gm.gandhinagar@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	investorrelations@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.ahmedabad@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.tlpb@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.kolkata@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.kochi@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.mumbai@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.delhi@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	rso.pune@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/contact-us
library-bar	The Library Bar	India	Bengaluru	priyash.parmar@theleela.com	group	theleela group or hotel inbox	form-config	https://www.theleela.com/careers
library-bar	The Library Bar	India	Bengaluru	careers@theleela.com	group	theleela group or hotel inbox	page-text	https://www.theleela.com/careers
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	reservations.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	info.development@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	pr.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	info.residences@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	contact@discoveryloyalty.com	offsite	off-domain (discoveryloyalty.com)	page-text	https://www.kempinski.com/
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	data.privacy@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/privacy-policy
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.frankfurt@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.london@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	kempinski@tm-russia.ru	offsite	off-domain (tm-russia.ru)	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.usa@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.dubai@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.china@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.india@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
jahreszeiten-bar-munich	Jahreszeiten Bar	Germany	Munich	gso.sea@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
barrier	Barrier	Italy	Bergamo	barrier.men.srl@gmail.com	venue	free mailbox published on the venue's own site	form-config	https://www.barbarrier.com/
barrier	Barrier	Italy	Bergamo	barriermensrl@gmail.com	venue	free mailbox published on the venue's own site	form-config	https://www.barbarrier.com/
barrier	Barrier	Italy	Bergamo	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.barbarrier.com/
barrier	Barrier	Italy	Bergamo	88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.barbarrier.com/
sidecar	Sidecar	India	New Delhi	sidecarindia@gmail.com	venue	free mailbox published on the venue's own site	cloudflare-obfuscated	https://www.sidecarindia.com/contact
mad-souls-spirits	Mad - Souls & Spirits	Italy	Florence	neri.fante@gmail.con	venue	free mailbox published on the venue's own site	json-ld	https://madsoulsspirits.eatbu.com/
atrium-bar	Atrium Bar	Italy	Florence	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
atrium-bar	Atrium Bar	Italy	Florence	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
santa-cocktail-club	Santa Cocktail Club	Italy	Florence	info@santacocktailclub.com	venue	the venue's own domain	page-text	https://santacocktailclub.com/privacy
giacosa	Giacosa	Italy	Florence	acquisti@valenza-group.com	offsite	off-domain (valenza-group.com)	form-config	https://giacosafirenze.com/privacy-policy
1930	1930	Italy	Milan	backdoor43@farmilygroup.com	venue	the venue's own domain	form-config	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	direzione@farmilygroup.com	venue	the venue's own domain	form-config	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	defaultemail@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	1930cocktailbar@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	mag@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	iter@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	info.milano@tripstillery.com	offsite	off-domain (tripstillery.com)	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	abt.candido@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://www.farmilygroup.com/locali
1930	1930	Italy	Milan	loris@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali
mag-cafe	Mag i Navigli	Italy	Milan	backdoor43@farmilygroup.com	venue	the venue's own domain	form-config	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	direzione@farmilygroup.com	venue	the venue's own domain	form-config	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	defaultemail@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	1930cocktailbar@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	mag@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	iter@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	info.milano@tripstillery.com	offsite	off-domain (tripstillery.com)	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	abt.candido@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://www.farmilygroup.com/locali/mag
mag-cafe	Mag i Navigli	Italy	Milan	loris@farmilygroup.com	venue	the venue's own domain	page-text	https://www.farmilygroup.com/locali/mag
call-soul-munich	Call Soul	Germany	Munich	better@callsoul.de	offsite	off-domain (callsoul.de)	page-text	https://www.callsoul-breakingbar.de/
call-soul-munich	Call Soul	Germany	Munich	xperience@callsoul.de	offsite	off-domain (callsoul.de)	page-text	https://www.callsoul-breakingbar.de/impressum
sly-granny	Sly Granny	India	New Delhi	careers@azurehospitality.com	role	departmental mailbox (careers@)	form-config	https://slygranny.in/contact
